,id,Date,Address,Postal Code,County,Price,Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description,Month_end_day,Province
371664,371726,2019-12-06,"33 elm park, ballymagan, buncrana",,Donegal,150000.0,No,No,Second-Hand Dwelling house /Apartment,,2019-12-31,Ulster
371671,371817,2019-12-06,"listillion, letterkenny, co donegal",,Donegal,160000.0,No,No,Second-Hand Dwelling house /Apartment,,2019-12-31,Ulster
371679,371823,2019-12-06,"sycamore cottage, kill, dunfanaghy",,Donegal,169000.0,No,No,Second-Hand Dwelling house /Apartment,,2019-12-31,Ulster
371688,371658,2019-12-06,"15 the garden, portsalon, co donegal",,Donegal,190000.0,No,No,Second-Hand Dwelling house /Apartment,,2019-12-31,Ulster
371735,371809,2019-12-06,"fuchsia cottage, roshine, killbegs",,Donegal,240000.0,No,No,Second-Hand Dwelling house /Apartment,,2019-12-31,Ulster
371835,372026,2019-06-13,"magheralosk, bunbeg, co. donegal",,Donegal,57000.0,No,No,Second-Hand Dwelling house /Apartment,,2019-06-30,Ulster
371864,372020,2019-06-13,"hideaway, church park, drumaweer",,Donegal,149500.0,No,No,Second-Hand Dwelling house /Apartment,,2019-06-30,Ulster
371871,371923,2019-06-13,"4 loughview pk, greencastle, co donegal",,Donegal,165000.0,No,No,Second-Hand Dwelling house /Apartment,,2019-06-30,Ulster
372003,372015,2019-06-13,"dromore, ballintra, donegal",,Donegal,365000.0,No,No,Second-Hand Dwelling house /Apartment,,2019-06-30,Ulster
372047,372360,2019-06-14,"main st, moville, donegal",,Donegal,55000.0,No,No,Second-Hand Dwelling house /Apartment,,2019-06-30,Ulster
372048,372317,2019-06-14,"apt 52, marine court, atlantic way",,Donegal,57500.0,No,No,Second-Hand Dwelling house /Apartment,,2019-06-30,Ulster
372054,372288,2019-06-14,"83 lake view, fair green, cavan",,Cavan,71000.0,No,No,Second-Hand Dwelling house /Apartment,,2019-06-30,Ulster
372058,372340,2019-06-14,"crickamore, meenbanab, burtonport",,Donegal,80950.0,No,No,Second-Hand Dwelling house /Apartment,,2019-06-30,Ulster
372059,372074,2019-06-14,"131 aughnaskerry dr, cavan, cavan",,Cavan,82000.0,No,No,Second-Hand Dwelling house /Apartment,,2019-06-30,Ulster
372061,372038,2019-06-14,"1 armada cottages, drumacrin, bundoran",,Donegal,85000.0,No,No,Second-Hand Dwelling house /Apartment,,2019-06-30,Ulster
372065,372341,2019-06-14,"culdaff, inisowen, donegal",,Donegal,88140.0,No,No,Second-Hand Dwelling house /Apartment,,2019-06-30,Ulster
372067,372363,2019-06-14,"newroe, killybegs, donegal",,Donegal,100000.0,No,No,Second-Hand Dwelling house /Apartment,,2019-06-30,Ulster
372075,372347,2019-06-14,"east end, bundoran, county donegal",,Donegal,112000.0,No,No,Second-Hand Dwelling house /Apartment,,2019-06-30,Ulster
372076,372381,2019-06-14,"tunnyduff, bailieborough, cavan",,Cavan,116500.0,No,No,Second-Hand Dwelling house /Apartment,,2019-06-30,Ulster
372084,372243,2019-06-14,"58 heatherfield, bailieborough, cavan",,Cavan,128000.0,No,No,Second-Hand Dwelling house /Apartment,,2019-06-30,Ulster
372085,372058,2019-06-14,"12 ashgrove, derrylurgan, ballyjamesduff",,Cavan,130000.0,No,No,Second-Hand Dwelling house /Apartment,,2019-06-30,Ulster
372089,372202,2019-06-14,"39 wylies hill, ballybay, monaghan",,Monaghan,133000.0,No,No,Second-Hand Dwelling house /Apartment,,2019-06-30,Ulster
372108,372142,2019-06-14,"25 thorndale close, kingscourt, cavan",,Cavan,159500.0,No,No,Second-Hand Dwelling house /Apartment,,2019-06-30,Ulster
372114,372304,2019-06-14,"an croi, leghawny, barnesmore",,Donegal,165000.0,No,No,Second-Hand Dwelling house /Apartment,,2019-06-30,Ulster
372208,372376,2019-06-14,"the haven, upper glasleck, shercock",,Cavan,240000.0,No,No,Second-Hand Dwelling house /Apartment,,2019-06-30,Ulster
372386,372390,2019-06-15,"33 lisgrey gardens, bailieborough, cavan",,Cavan,160000.0,No,No,Second-Hand Dwelling house /Apartment,,2019-06-30,Ulster
372394,372550,2019-06-17,"ballymacahill, frosses, co donegal",,Donegal,40000.0,No,No,Second-Hand Dwelling house /Apartment,,2019-06-30,Ulster
372406,372509,2019-06-17,"62 riverside, coolshannagh, monaghan",,Monaghan,95000.0,No,No,Second-Hand Dwelling house /Apartment,,2019-06-30,Ulster
372435,372492,2019-06-17,"51 yew park, virginia, cavan",,Cavan,185000.0,No,No,Second-Hand Dwelling house /Apartment,,2019-06-30,Ulster
372473,372534,2019-06-17,"9 rampart view, bailieboro rd, virginia",,Cavan,260000.0,No,No,Second-Hand Dwelling house /Apartment,,2019-06-30,Ulster
372593,372737,2019-06-18,"apt 6 erne view, castlehill, belturbet",,Cavan,52500.0,No,No,Second-Hand Dwelling house /Apartment,,2019-06-30,Ulster
372596,372751,2019-06-18,"derryleconnell, doochary, donegal",,Donegal,65000.0,No,No,Second-Hand Dwelling house /Apartment,,2019-06-30,Ulster
372601,372732,2019-06-18,"anne st, baileborough, cavan",,Cavan,77000.0,No,No,Second-Hand Dwelling house /Apartment,,2019-06-30,Ulster
372617,372642,2019-06-18,"24 rosehill, mullagh, kells",,Cavan,122500.0,No,No,Second-Hand Dwelling house /Apartment,,2019-06-30,Ulster
372618,372646,2019-06-18,"25 surfers cove, tullan strand rd, bundoran",,Donegal,125000.0,No,No,Second-Hand Dwelling house /Apartment,,2019-06-30,Ulster
372622,372649,2019-06-18,"29 new houses, tyholland, monaghan",,Monaghan,130000.0,No,No,Second-Hand Dwelling house /Apartment,,2019-06-30,Ulster
372628,372688,2019-06-18,"5 dinglei coush, west end, bundoran",,Donegal,141500.0,No,No,Second-Hand Dwelling house /Apartment,,2019-06-30,Ulster
372629,372614,2019-06-18,"14a drumnavanagh, cavan, cavan",,Cavan,143000.0,No,No,Second-Hand Dwelling house /Apartment,,2019-06-30,Ulster
372633,372657,2019-06-18,"32 dartry park, cootehill, cavan",,Cavan,160000.0,No,No,Second-Hand Dwelling house /Apartment,,2019-06-30,Ulster
372663,372729,2019-06-18,"90 foxfield, carrickmacross, monaghan",,Monaghan,190000.0,No,No,Second-Hand Dwelling house /Apartment,,2019-06-30,Ulster
372670,372668,2019-06-18,"4 harbour heights, portsalon, donegal",,Donegal,200000.0,No,No,Second-Hand Dwelling house /Apartment,,2019-06-30,Ulster
372783,372934,2019-06-19,"bunnamayne, bridgend, donegal",,Donegal,36000.0,No,No,Second-Hand Dwelling house /Apartment,,2019-06-30,Ulster
372784,372903,2019-06-19,"7 thomas st, castleblayney, monaghan",,Monaghan,40250.0,No,No,Second-Hand Dwelling house /Apartment,,2019-06-30,Ulster
372795,372829,2019-06-19,"2 stonepark, mill rd, glenties",,Donegal,80000.0,No,No,Second-Hand Dwelling house /Apartment,,2019-06-30,Ulster
372826,372864,2019-06-19,"35 dartry park, cootehill, cavan",,Cavan,150000.0,No,No,Second-Hand Dwelling house /Apartment,,2019-06-30,Ulster
372829,372937,2019-06-19,"druminnin, barnesmore, donegal",,Donegal,152000.0,No,No,Second-Hand Dwelling house /Apartment,,2019-06-30,Ulster
372830,372901,2019-06-19,"7 forge brook, ballinagh, cavan",,Cavan,155000.0,No,No,Second-Hand Dwelling house /Apartment,,2019-06-30,Ulster
372845,372913,2019-06-19,"8 oak manor drumgola woods, cavan",,Cavan,185000.0,No,No,Second-Hand Dwelling house /Apartment,,2019-06-30,Ulster
372881,372945,2019-06-19,"liscarnan, carrickmacross, monaghan",,Monaghan,260000.0,No,No,Second-Hand Dwelling house /Apartment,,2019-06-30,Ulster
372973,373221,2019-06-20,"three trees, quigleys point muff, donegal",,Donegal,60000.0,No,No,Second-Hand Dwelling house /Apartment,,2019-06-30,Ulster
372979,373176,2019-06-20,"ballyharry, scotch, culduff",,Donegal,71750.0,No,No,Second-Hand Dwelling house /Apartment,,2019-06-30,Ulster
372991,372963,2019-06-20,"1 castleforde, ballyconnell, cavan",,Cavan,100000.0,No,No,Second-Hand Dwelling house /Apartment,,2019-06-30,Ulster
372998,373104,2019-06-20,"8 laganore, portnablagh, co donegal",,Donegal,120000.0,No,No,Second-Hand Dwelling house /Apartment,,2019-06-30,Ulster
373007,373191,2019-06-20,"granarogue, carrickmacross, county monaghan",,Monaghan,135000.0,No,No,Second-Hand Dwelling house /Apartment,,2019-06-30,Ulster
373013,373001,2019-06-20,"16 drumnavanagh, farnham rd, cavan",,Cavan,140500.0,No,No,Second-Hand Dwelling house /Apartment,,2019-06-30,Ulster
373017,373093,2019-06-20,"7 st michaels close, cootehill, cavan",,Cavan,153000.0,No,No,Second-Hand Dwelling house /Apartment,,2019-06-30,Ulster
373037,373043,2019-06-20,"3 headfort park, virginia, cavan",,Cavan,175903.0,No,No,Second-Hand Dwelling house /Apartment,,2019-06-30,Ulster
373173,373182,2019-06-20,"cormaddyduff house, cormaddyduff, virginia",,Cavan,349100.0,No,No,Second-Hand Dwelling house /Apartment,,2019-06-30,Ulster
373227,373226,2019-06-21,"1 erne street, ballyshannon, co donegal",,Donegal,29000.0,No,No,Second-Hand Dwelling house /Apartment,,2019-06-30,Ulster
373236,373293,2019-06-21,"18 - 20 college street, cavan, county cavan",,Cavan,65000.0,No,No,Second-Hand Dwelling house /Apartment,,2019-06-30,Ulster
373237,373499,2019-06-21,"line road, carrick, co donegal",,Donegal,65000.0,No,No,Second-Hand Dwelling house /Apartment,,2019-06-30,Ulster
373239,373531,2019-06-21,"the cottages, killygoan, ballybay road",,Monaghan,67000.0,No,No,Second-Hand Dwelling house /Apartment,,2019-06-30,Ulster
373261,373272,2019-06-21,"14 shrewsbury, kilconey, belturbet",,Cavan,100000.0,No,No,Second-Hand Dwelling house /Apartment,,2019-06-30,Ulster
373267,373517,2019-06-21,"redford, culdaff, co donegal",,Donegal,113000.0,No,No,Second-Hand Dwelling house /Apartment,,2019-06-30,Ulster
373275,373414,2019-06-21,"62 ardkil place, garrymore, ballinagh",,Cavan,125000.0,No,No,Second-Hand Dwelling house /Apartment,,2019-06-30,Ulster
373282,373523,2019-06-21,"sonamara, fanaghan, inver",,Donegal,130000.0,No,No,Second-Hand Dwelling house /Apartment,,2019-06-30,Ulster
373290,373354,2019-06-21,"4 ardkeen, kinnypottle, cavan town",,Cavan,145000.0,No,No,Second-Hand Dwelling house /Apartment,,2019-06-30,Ulster
373371,373491,2019-06-21,"gortlee, letterkenny, donegal",,Donegal,245000.0,No,No,Second-Hand Dwelling house /Apartment,,2019-06-30,Ulster
373411,373356,2019-06-21,"4 killinkere road, lisgrey, virginia",,Cavan,285000.0,No,No,Second-Hand Dwelling house /Apartment,,2019-06-30,Ulster
373537,373538,2019-06-22,"108 blue cedars, ballybofey, donegal",,Donegal,123000.0,No,No,Second-Hand Dwelling house /Apartment,,2019-06-30,Ulster
373633,373585,2019-06-24,"2 newtown, caradoan, rathmullen",,Donegal,220000.0,No,No,Second-Hand Dwelling house /Apartment,,2019-06-30,Ulster
373745,373772,2019-06-25,"2 fountain view, new road, bailieborough",,Cavan,57500.0,No,No,Second-Hand Dwelling house /Apartment,,2019-06-30,Ulster
373755,373895,2019-06-25,"drumbran, cloverhill, belturbet",,Cavan,90000.0,No,No,Second-Hand Dwelling house /Apartment,,2019-06-30,Ulster
373756,373842,2019-06-25,"50 the elms, willowbrook, letterkenny",,Donegal,90000.0,No,No,Second-Hand Dwelling house /Apartment,,2019-06-30,Ulster
373766,373884,2019-06-25,"annamartin, smithboro, co monaghan",,Monaghan,121000.0,No,No,Second-Hand Dwelling house /Apartment,,2019-06-30,Ulster
373769,373789,2019-06-25,"28 solomons hill, glencar, letterkenny",,Donegal,130000.0,No,No,Second-Hand Dwelling house /Apartment,,2019-06-30,Ulster
373770,373819,2019-06-25,"4 cara bay, culdaff, donegal",,Donegal,133000.0,No,No,Second-Hand Dwelling house /Apartment,,2019-06-30,Ulster
373774,373761,2019-06-25,"175 the beeches, ballybofey, donegal",,Donegal,140000.0,No,No,Second-Hand Dwelling house /Apartment,,2019-06-30,Ulster
373780,373897,2019-06-25,"drumhilla drung, cavan",,Cavan,148000.0,No,No,Second-Hand Dwelling house /Apartment,,2019-06-30,Ulster
373868,373896,2019-06-25,"drumclay house, virginia rd, bailieborough",,Cavan,280000.0,No,No,Second-Hand Dwelling house /Apartment,,2019-06-30,Ulster
373939,374103,2019-06-26,"donegal road, ballybofey, co donegal",,Donegal,75000.0,No,No,Second-Hand Dwelling house /Apartment,,2019-06-30,Ulster
374010,374109,2019-06-26,"kildoney glebe, ballyshannon, donegal",,Donegal,235000.0,No,No,Second-Hand Dwelling house /Apartment,,2019-06-30,Ulster
374124,374149,2019-06-27,"115 fair hill, dungloe, lifford",,Donegal,40000.0,No,No,Second-Hand Dwelling house /Apartment,,2019-06-30,Ulster
374125,374252,2019-06-27,"4 glendaragh court, gleneely, co donegal",,Donegal,40000.0,No,No,Second-Hand Dwelling house /Apartment,,2019-06-30,Ulster
374141,374160,2019-06-27,"135 ard colgan, carndonagh, donegal",,Donegal,78000.0,No,No,Second-Hand Dwelling house /Apartment,,2019-06-30,Ulster
374149,374335,2019-06-27,"churchtown, carndonagh, donegal",,Donegal,95000.0,No,No,Second-Hand Dwelling house /Apartment,,2019-06-30,Ulster
374154,374347,2019-06-27,"finner road, ballyshannon, co donegal",,Donegal,100000.0,No,No,Second-Hand Dwelling house /Apartment,,2019-06-30,Ulster
374160,374246,2019-06-27,"38 rivervalley, ballyconnell, cavan",,Cavan,116500.0,No,No,Second-Hand Dwelling house /Apartment,,2019-06-30,Ulster
374172,374190,2019-06-27,"2 strand court, buncrana, donegal",,Donegal,140000.0,No,No,Second-Hand Dwelling house /Apartment,,2019-06-30,Ulster
374178,374329,2019-06-27,"belault south, pettigo, co donegal",,Donegal,160000.0,No,No,Second-Hand Dwelling house /Apartment,,2019-06-30,Ulster
374228,374355,2019-06-27,"killynebber, cavan",,Cavan,227000.0,No,No,Second-Hand Dwelling house /Apartment,,2019-06-30,Ulster
374240,374325,2019-06-27,"ballybegley, newtowncunningham, lifford",,Donegal,247000.0,No,No,Second-Hand Dwelling house /Apartment,,2019-06-30,Ulster
374381,374740,2019-06-28,"goland, ballybofey, co donegal",,Donegal,35000.0,No,No,Second-Hand Dwelling house /Apartment,,2019-06-30,Ulster
374397,374400,2019-06-28,"118 riverside, coolshannagh, monaghan",,Monaghan,68000.0,No,No,Second-Hand Dwelling house /Apartment,,2019-06-30,Ulster
374415,374717,2019-06-28,"carrickanee, inch island, county donegal",,Donegal,100000.0,No,No,Second-Hand Dwelling house /Apartment,,2019-06-30,Ulster
374422,374730,2019-06-28,"essexford, inniskeen, monaghan",,Monaghan,107500.0,No,No,Second-Hand Dwelling house /Apartment,,2019-06-30,Ulster
374423,374491,2019-06-28,"23 admiran park, stranorlar, donegal",,Donegal,108000.0,No,No,Second-Hand Dwelling house /Apartment,,2019-06-30,Ulster
374439,374758,2019-06-28,"no 3, the lights, glencolmcille",,Donegal,127000.0,No,No,Second-Hand Dwelling house /Apartment,,2019-06-30,Ulster
374440,374432,2019-06-28,"15 latlorcan glen, monaghan, monaghan",,Monaghan,127000.0,No,No,Second-Hand Dwelling house /Apartment,,2019-06-30,Ulster
374444,374574,2019-06-28,"41 whitethorn close, gortlee, letterkenny",,Donegal,130000.0,No,No,Second-Hand Dwelling house /Apartment,,2019-06-30,Ulster
374459,374771,2019-06-28,"the mullins, carndonagh, donegal",,Donegal,151000.0,No,No,Second-Hand Dwelling house /Apartment,,2019-06-30,Ulster
374495,374691,2019-06-28,"annahale, dundalk rd, castleblaney",,Monaghan,175000.0,No,No,Second-Hand Dwelling house /Apartment,,2019-06-30,Ulster
374524,374585,2019-06-28,"5 ashgrove, garrymore, ballinagh",,Cavan,196000.0,No,No,Second-Hand Dwelling house /Apartment,,2019-06-30,Ulster
374550,374748,2019-06-28,"lakeview house, kiltubrid, threemilehouse",,Monaghan,222000.0,No,No,Second-Hand Dwelling house /Apartment,,2019-06-30,Ulster
374752,374783,2019-06-28,"windy nook, keadue lane, cavan",,Cavan,590000.0,No,No,Second-Hand Dwelling house /Apartment,,2019-06-30,Ulster
374795,374948,2019-01-07,"coppenagh glebe, virginia, co cavan",,Cavan,52000.0,No,No,Second-Hand Dwelling house /Apartment,,2019-01-31,Ulster
374800,374958,2019-01-07,"farrigans, lettermacaward, donegal",,Donegal,75000.0,No,No,Second-Hand Dwelling house /Apartment,,2019-01-31,Ulster
374817,374889,2019-01-07,"56 ballymacool wood, letterkenny, donegal",,Donegal,110000.0,No,No,Second-Hand Dwelling house /Apartment,,2019-01-31,Ulster
374844,374939,2019-01-07,"ballyraine road, letterkenny, co donegal",,Donegal,175000.0,No,No,Second-Hand Dwelling house /Apartment,,2019-01-31,Ulster
374912,374797,2019-01-07,"11 old coach manor, annahale, castleblayney",,Monaghan,300000.0,No,No,Second-Hand Dwelling house /Apartment,,2019-01-31,Ulster
374987,375257,2019-02-07,"ballymgroarty scotch, ballintra, donegal",,Donegal,52500.0,No,No,Second-Hand Dwelling house /Apartment,,2019-02-28,Ulster
374988,375215,2019-02-07,"65 ard colgan, carndonagh, donegal",,Donegal,55000.0,No,No,Second-Hand Dwelling house /Apartment,,2019-02-28,Ulster
374989,375168,2019-02-07,"46 armada cottages, bundoran, donegal",,Donegal,65000.0,No,No,Second-Hand Dwelling house /Apartment,,2019-02-28,Ulster
375010,375284,2019-02-07,"kiltyfergal, cloghan, county donegal",,Donegal,95000.0,No,No,Second-Hand Dwelling house /Apartment,,2019-02-28,Ulster
375015,375279,2019-02-07,"galwolie, doochary, donegal",,Donegal,100000.0,No,No,Second-Hand Dwelling house /Apartment,,2019-02-28,Ulster
375142,375081,2019-02-07,"2 o'cleirigh court, mullagh, co cavan",,Cavan,140000.0,No,No,Second-Hand Dwelling house /Apartment,,2019-02-28,Ulster
375143,375123,2019-02-07,"3 dunmore cottages, carrigart, letterkenny",,Donegal,140000.0,No,No,Second-Hand Dwelling house /Apartment,,2019-02-28,Ulster
375176,375148,2019-02-07,"39 crescent hill, shercock rd, monaghan",,Monaghan,180000.0,No,No,Second-Hand Dwelling house /Apartment,,2019-02-28,Ulster
375182,375143,2019-02-07,"34 kilmore willows, ballyjamesduff, cavan",,Cavan,193000.0,No,No,Second-Hand Dwelling house /Apartment,,2019-02-28,Ulster
375197,375296,2019-02-07,"roadside, cockhill rd, buncrana",,Donegal,200000.0,No,No,Second-Hand Dwelling house /Apartment,,2019-02-28,Ulster
375230,375287,2019-02-07,"listillan, newbliss, monaghan",,Monaghan,280000.0,No,No,Second-Hand Dwelling house /Apartment,,2019-02-28,Ulster
375307,375376,2019-03-07,"3 st benildus ave, ballyshannon, donegal",,Donegal,38250.0,No,No,Second-Hand Dwelling house /Apartment,,2019-03-31,Ulster
375314,375473,2019-03-07,"drumboe cottages, drumboe, stranorlar",,Donegal,70000.0,No,No,Second-Hand Dwelling house /Apartment,,2019-03-31,Ulster
375315,375374,2019-03-07,"3 mill road, newtowncunnigham, county donegal",,Donegal,74000.0,No,No,Second-Hand Dwelling house /Apartment,,2019-03-31,Ulster
375324,375400,2019-03-07,"45 ard odonnell, letterkenny, donegal",,Donegal,110000.0,No,No,Second-Hand Dwelling house /Apartment,,2019-03-31,Ulster
375330,375493,2019-03-07,"residence, main stret, donegal town",,Donegal,120000.0,No,No,Second-Hand Dwelling house /Apartment,,2019-03-31,Ulster
375340,375469,2019-03-07,"doire, railway rd, buncrana",,Donegal,131000.0,No,No,Second-Hand Dwelling house /Apartment,,2019-03-31,Ulster
375353,375416,2019-03-07,"6 aishling court, ballybofey, donegal",,Donegal,148000.0,No,No,Second-Hand Dwelling house /Apartment,,2019-03-31,Ulster
375354,375464,2019-03-07,"castlereagh, bruckless, donegal",,Donegal,150000.0,No,No,Second-Hand Dwelling house /Apartment,,2019-03-31,Ulster
375357,375332,2019-03-07,"15 carolina park, letterkenny, co donegal",,Donegal,155000.0,No,No,Second-Hand Dwelling house /Apartment,,2019-03-31,Ulster
375402,375480,2019-03-07,"kildallan, ballyconnell, cavan",,Cavan,237000.0,No,No,Second-Hand Dwelling house /Apartment,,2019-03-31,Ulster
375410,375456,2019-03-07,"balnamanagh, staghall, belturbet",,Cavan,250000.0,No,No,Second-Hand Dwelling house /Apartment,,2019-03-31,Ulster
375428,375482,2019-03-07,"killinkane, caraghagh, virginia",,Cavan,285000.0,No,No,Second-Hand Dwelling house /Apartment,,2019-03-31,Ulster
375445,375477,2019-03-07,"hornhead, dunfanaghy, letterkenny",,Donegal,320000.0,No,No,Second-Hand Dwelling house /Apartment,,2019-03-31,Ulster
375500,375599,2019-04-07,"336 railway rd, raphoe, donegal",,Donegal,50000.0,No,No,Second-Hand Dwelling house /Apartment,,2019-04-30,Ulster
375505,375694,2019-04-07,"coolyslin, castlefin, lifford",,Donegal,70000.0,No,No,Second-Hand Dwelling house /Apartment,,2019-04-30,Ulster
